ID,Consultant,DateRetrieved,DatePublished,Job_title,Company,R,SAS,SPSS,Python,MAtlab,Scala,C.,MS_Word,Ms_Excel,OLE_DB,Ms_Access,Ms_PowerPoint,Spreadsheets,Data_visualization,Presentation_Skills,Communication,BigData,Data_warehouse,cloud_storage,Google_Cloud,AWS,Machine_Learning,Deep_Learning,Computer_vision,Java,C..,C,Linux_Unix,SQL,NoSQL,RDBMS,Oracle,MySQL,PHP,Flash_Actionscript,SPL,web_design_and_development_tools,Wordpress,AI,Natural_Language_Processing.NLP.,Microsoft_Power_BI,Google_Analytics,graphics_and_design_skills,Data_marketing,SEO,Content_Management,Tableau,D3,Alteryx,KNIME,Spotfire,Spark,S3,Redshift,DigitalOcean,Javascript,Kafka,Storm,Bash,Hadoop,Data_Pipelines,MPP_Platforms,Qlik,Pig,Hive,Tensorflow,Map_Reduce,Impala,Solr,Teradata,MongoDB,Elasticsearch,YOLO,agile_execution,Data_management,pyspark,Data_mining,Data_science,Web_Analytic_tools,IOT,Numerical_Analysis,Economic,Finance_Knowledge,Investment_Knowledge,Problem_Solving,Korean_language,Bash_Linux_Scripting,Knowledge_in,Experience,City,Location,Educational_qualifications,Salary,Team_Handling,Debtor_reconcilation,Payroll_management,Bayesian,Optimization,Bahasa_Malaysia,English_proficiency,URL,Search_Term,Job_Titles,Job_Category,Minimum_Years_of_experience,Experience_Category,Job_Country,Edu_Category
364,Primesh,2020-09-09,2020-07-06,Data Scientist,Harnham,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cluster Analysis, Regression , Marketing Analysis",NA,NA,London,"University degree in a numerate discipline - ideally mathematics, statistics, engineering","£45,000 - £70,000 per annum",0,0,0,0,0,0,NA,https://www.reed.co.uk/jobs/data-scientist/40573407?source=details.similarjobs,NA,data scientist,Data Science,NA,Two or less years,United Kingdom,Some Degree
365,Primesh,2020-09-16,2020-07-16,Jonior Data Scientist,ITECCO,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machine learning and AI,2+ years,NA,London,"Dgree in Statistics, Mathematics or Data Science with a heavy statistical focus.","£30,000 - £35,000 per annum",0,0,0,0,0,0,NA,https://www.reed.co.uk/jobs/junior-data-scientist/40610730?source=details.similarjobs,NA,jonior data scientist,Data Science,2,Two or less years,United Kingdom,Some Degree
366,Primesh,2020-09-30,2020-07-30,Jonior Analyst,Banham Patent Locks Ltd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coding , Data cleaning",2+ years,NA,London,"Bachelor's degree in Computer Science, Statistics, Math",NA,1,0,0,0,0,0,NA,https://www.reed.co.uk/jobs/junior-analyst/40618702?source=details.similarjobs,NA,jonior analyst,Data Analyst,2,Two or less years,United Kingdom,Min_Bsc
367,Primesh,2020-09-24,2020-07-20,Data Scientist,Henry Nicholas Associates,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"supervised learning techniques , Text Mining",2+ years,NA,Cardiff,Msc / PhD in Statistics / CS / MAT,"£30,000 - £45,000 per annum",0,0,0,0,0,0,NA,https://www.reed.co.uk/jobs/data-scientist/40620678?source=searchResults#/jobs/data-scientist-jobs,NA,data scientist,Data Science,2,Two or less years,NA,Min_Master
368,Primesh,2020-09-30,2020-08-08,NRM Data Scientist,"PepsiCo, Inc",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"regression techniques , clustering , Machine Leaning",5+ years,Moscow,Russia,NA,NA,0,0,0,0,0,0,NA,"https://www.glassdoor.com/job-listing/nrm-data-scientist-pepsico-JV_IC3348306_KO0,18_KE19,26.htm?jl=3643109876&pos=104&ao=985761&s=58&guid=00000173ea4238499ac6b56d595ad894&src=GD_JOB_AD&t=SR&vt=w&cs=1_0844e2bb&cb=1597363075332&jobListingId=3643109876&ctt=1597363260732",NA,nrm data scientist,Data Science,NA,Two or less years,Russia,NA
369,Primesh,2020-09-25,2020-07-25,R&D Data Scientist,Siemens,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Data Mining , Machine Learning , Signal Processing",NA,St. Petersburg,Russia,Degree in mathematics and/or statistics,NA,0,0,0,0,0,0,NA,"https://www.glassdoor.com/job-listing/rd-data-scientist-machine-learning-data-mining-siemens-JV_IC3318743_KO0,46_KE47,54.htm?jl=3634259805&pos=108&ao=37049&s=58&guid=00000173ea4e6dfb9b70b75490f9a8cf&src=GD_JOB_AD&t=SR&vt=w&cs=1_b77790e0&cb=1597363875580&jobListingId=3634259805&ctt=1597364700789",NA,r&d data scientist,Data Science,NA,Two or less years,Russia,Some Degree
370,Primesh,2020-09-15,2020-08-05,Data Scientist,European Food Safety Authority,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"text mining , machine learning",6+ years,Parma,Italy,A level of education which corresponds to completed university studies of at least four (4) years attested by a diploma,NA,0,0,0,0,0,0,NA,"https://www.glassdoor.com/job-listing/data-scientist-european-food-safety-authority-efsa-JV_IC2779162_KO0,14_KE15,50.htm?jl=3640839227&pos=101&ao=1044074&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_730c6ccb&cb=1597366149595&jobListingId=3640839227&ctt=1597366174186",NA,data scientist,Data Science,NA,Two or less years,Italy,Other
371,Primesh,2020-09-28,2020-07-28,Data Scientist,Integral Ad Science (IAS),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Machine Learning Techniques , relational data bases",5+ years,Modena,Italy,"Advanced degree in a relevant technical field (machine learning, computer science, statistics, physics, mathematics, or related field)",NA,0,0,0,0,0,0,NA,"https://www.glassdoor.com/job-listing/data-scientist-integral-ad-science-JV_IC2794785_KO0,14_KE15,34.htm?jl=3635542258&pos=102&ao=987269&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_d40c0014&cb=1597366149596&jobListingId=3635542258&ctt=1597366943345",NA,data scientist,Data Science,NA,Two or less years,Italy,Some Degree
372,Primesh,2020-10-11,2020-08-11,Data Scientist,MyInvenio,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Computer Science , Information Systems , data vizualization",NA,NA,Italy,A solid background in Computer Science or Information Systems with an interest in process/data mining,NA,0,0,0,0,0,0,NA,"https://www.glassdoor.com/job-listing/data-scientist-myinvenio-JV_KO0,14_KE15,24.htm?jl=3514792463&pos=105&ao=437149&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_63260d03&cb=1597366149606&jobListingId=3514792463&ctt=1597367494336",NA,data scientist,Data Science,NA,Two or less years,Italy,Other
373,Primesh,2020-09-29,2020-07-29,Data Scientist,Fabio Perini S.P.A,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Data Mining , Data Exploration",3+ years,Lucca,Italy,"Excellent degree in Computer Science, Physics, Management Information Systems, Mathematics, Statistics, Engineering or similar fields",$167k - $ 181k,0,0,0,0,0,0,NA,"https://www.glassdoor.com/job-listing/data-scientist-fabio-perini-JV_IC2766730_KO0,14_KE15,27.htm?jl=3611380230&pos=117&ao=437149&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_66e8250b&cb=1597366149607&jobListingId=3611380230&ctt=1597368436201",NA,data scientist,Data Science,3,More than 2 and less than 5 years,Italy,Some Degree
374,Primesh,2020-09-14,2020-07-14,Applied Statician,Paytm Labs,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"machine learning , bayesian methods",NA,Toronto,Canada,Minimum of a degree or equivalent in data analysis or numerical discipline (preferably a post-graduate degree in statistics),NA,0,0,0,1,0,0,NA,https://jobs.lever.co/paytm/c0431d7b-25bf-437a-9921-abc6bbf157aa?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,NA,applied statician,Data Analyst,NA,Two or less years,Canada,Min_Master
375,Primesh,2020-10-10,2020-08-10,Data Science Researcher,Eighteen Pixels India Pivate Limited,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deep Learning , Machine Learning , Artificial Intelligence, Algorithms",NA,Delhi,India,"PhD/MS in computer science, Machine Learning or related areas.",NA,0,0,0,0,0,0,NA,https://www.naukri.com/job-listings-data-science-researcher-full-time-part-time-eighteen-pixels-india-private-limited-delhi-ncr-0-to-5-years-100820002747?src=seo_srp&sid=15972844306532998&xp=18&px=1,NA,data science researcher,Data Science,NA,Two or less years,India,Min_Master
376,Primesh,2020-09-28,2020-07-28,Data Scientist,Talent Stock Solutions,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Statistical Inference , Casual experimentation designs",NA,Delhi,India,Quantitative degree (science engineering) from a top-tier college,NA,0,0,0,0,0,0,NA,https://www.naukri.com/job-listings-data-scientist-machine-learning-statistical-analysis-r-python-talent-stock-solutions-delhi-2-to-5-years-120320902891?xp=16&utm_campaign=simjobsjd_bottom&src=simjobsjd_bottom,NA,data scientist,Data Science,NA,Two or less years,India,Some Degree
377,Primesh,2020-10-06,2020-08-06,Senior data Scientist,Cimpress India private Limited,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exploratory Analysis,3+ years,Bengaluru,India,"bachelor’s degree in Business, Mathematics, Statistics, Computer Science, Engineering, Economics, or related field.",NA,0,0,0,0,0,0,NA,https://www.naukri.com/job-listings-senior-data-analyst-cimpress-india-private-limited-bengaluru-bangalore-3-to-7-years-060820003126?xp=21&utm_campaign=simjobsjd_bottom&src=simjobsjd_bottom,NA,senior data scientist,Data Science,3,More than 2 and less than 5 years,India,Min_Bsc
378,Primesh,2020-09-21,2020-07-21,Data Science Analyst,Greater New York Mutual Insurance Company,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"machine learning, predictive analytics,  data mining",4+ years,NA,New York,"Bachelor's or Master degree from an accredited institution preferably in Data Science, Statistics, Applied Mathematics or Computer Science",$73K-$124K,0,0,0,0,0,0,NA,"https://www.glassdoor.com/job-listing/data-science-analyst-gny-insurance-companies-JV_IC1132348_KO0,20_KE21,44.htm?jl=3592417166&pos=102&ao=1010227&s=149&guid=00000173eaead189a137e0a23d497b06&src=GD_JOB_AD&t=SRFJ&vt=w&ea=1&cs=1_619524ee&cb=1597374124838&jobListingId=3592417166&ctt=1597374228637",NA,data science analyst,Data Science,NA,Two or less years,United States,Min_Bsc
379,Primesh,2020-10-06,2020-08-06,Data Scientist,Equifax,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"financial services, telecommunications",5+ years,Melbourn,Australia,Qualification in Mathematics or Statistics,NA,0,0,0,0,0,0,NA,https://au.linkedin.com/jobs/view/ibm-research-data-scientist-health-ai-image-analytics-at-ibm-1951110057?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,NA,data scientist,Data Science,NA,Two or less years,Australia,Other
380,Primesh,2020-09-17,2020-07-17,Data Scientist,Quantum black,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statistical modelling and machine learning techniques,-,Sydney,Australia,"Masters or PhD in computer science, machine learning, applied statistics, mathematics",NA,0,0,0,0,0,0,NA,https://au.linkedin.com/jobs/view/data-scientist-quantumblack-at-quantumblack-1884433627?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,NA,data scientist,Data Science,NA,Two or less years,Australia,Min_Master
381,Primesh,2020-10-05,2020-08-05,Data Analyst,Mental Health Center,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data wrangling methods,statistical techniques",1+ years,Denver,Colorado,"bachelor's degree in statistics, social or behavioral research, or another related field","$48,006 - $55016 per year",0,0,0,0,0,0,NA,https://www.indeed.com/viewjob?jk=e87557f5ef764d0e&from=serp&from=mobRdr&prevUrl=https%3A%2F%2Fwww.indeed.com%2Fm%2Fjobs%3Fq%3DComputer%2BScience%2BStatistics%26l%3D%26forceLocation%3D0%26start%3D20%26pp%3DgQAZAAAAAAAAAAAAAAABiPtXkAA_AQEBDgU-4HNNJGuqxPDv6L1_lIqeS3x_hnJL6MJ7C8tJfYcatvBsBo_dQwC1wWU0AeB13rF0z_i0TW7cb1NqAAA&utm_source=%2Fm%2F&utm_medium=redir&utm_campaign=dt,NA,data analyst,Data Analyst,1,Two or less years,NA,Min_Bsc
382,Primesh,2020-09-26,2020-07-31,Data Analyst,Verizon,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"SEM, performance marketing, click-stream/behavior data tracking.",NA,Denver,Colorado,"Bachelors or Master’s degree in Statistics, Quantitative methods, Math, Computer Science.",NA,0,0,0,0,0,0,NA,https://www.indeed.com/viewjob?jk=a61bd643b3f067df&tk=1eflih4ol32km000&from=serp&vjs=3,NA,data analyst,Data Analyst,NA,Two or less years,NA,Min_Bsc
383,Primesh,2020-10-06,2020-08-06,Research analyst,Harvard pilgrim health care,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"scientific research methods, epidemiological evaluations",1+ years,NA,Boston,"Bachelor’s degree required; master’s degree in public health, health services research, health policy, economics, epidemiology, or similar field preferred.",NA,0,0,0,0,0,0,NA,https://www.indeed.com/viewjob?jk=efea13fb74bddab3&from=native&from=mobRdr&utm_source=%2Fm%2F&utm_medium=redir&utm_campaign=dt,NA,research analyst,Data Analyst,1,Two or less years,United States,Min_Bsc
384,Primesh,2020-10-13,2020-08-13,Lead data Scientist,FourQuarters,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"data mining and modeling techniques , predictive modeling",-,Melbourn,Australia,strong statistical and mathematical background,NA,0,0,0,0,0,0,NA,"https://www.jobnet.com.au/au/en/search-jobs-in-Melbourne,-Victoria,-Australia/LEAD-DATA-SCIENTIST-8CAF6BB9FDAD8CDEFB/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",NA,lead data scientist,Data Science,NA,Two or less years,Australia,Other
385,Primesh,2020-09-15,0220-06-15,Senior data Scientist,ATLASSIAN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,programming,-,Sydney,Australia,"MS, MBA or PhD degree in a relevant topic",NA,0,0,0,0,0,0,NA,https://www.themuse.com/jobs/atlassian/senior-data-scientist-customer-analytics-74ceb4?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,NA,senior data scientist,Data Science,NA,Two or less years,Australia,Min_Master
399,Oshadi,8/8/2020,17/7/2020,Statistician,ISBE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2+,Chicago,USA,"Bachelor's Degree in Statistics, Math, Educational Measurement Policy, Education Psychology","$52,618 - $91,998",0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=5d73fc3e42db3617&from=native,NA,statistician,Data Analyst,2,Two or less years,United States,Min_Bsc
400,Oshadi,8/8/2020,7/8/2020,Statistician,UCLA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computers and relevant software programs,genomic data,advanced statistical concepts",2+,Los Angeles,USA,"Bachelor Degree in computer science, statistics, biomedical informatics, or a related field; or an equivalent combination of education and experience.",NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=3a3b61ee5ecb1d3a&from=native,NA,statistician,Data Analyst,2,Two or less years,United States,Min_Bsc
401,Oshadi,8/8/2020,3/8/2020,Statistician Senior,Univeersity of Michigan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"complex biostatistical analyses,regression modeling, survival analysis, basic descriptive statistics",3+,Ann Arbor,USA,Master’s degree in Biostatistics,NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=a45e810427df3cf7&from=native,NA,statistician senior,Data Analyst,3,More than 2 and less than 5 years,United States,Min_Master
402,Oshadi,8/8/2020,8/8/2020,Data Analyst,NORC at University of Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"statistics, mathematics, and computer programming.",2+,NA,USA,"Bachelor’s degree in one of the following fields: math, statistics, computer science, data science, or a social science or public policy related field",NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=294b10ce565a9276&from=native,NA,data analyst,Data Analyst,2,Two or less years,United States,Min_Bsc
403,Oshadi,8/8/2020,2/8/2020,Biostatistician,Ohio state uni medical center,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"standard statistical analysis methodologies,epidemiology, public health, biology or medicine",2+,Columbus,USA,"Master's degree in biostatistics, statistics or related field","$88,350-$58,900",0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=336ff689da1f1c8d&from=native,NA,biostatistician,Data Analyst,2,Two or less years,United States,Min_Master
404,Oshadi,8/8/2020,6/8/2020,Research Analyst,Harvard pilgrim health care,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"scientific research methods,epidemiological evaluations",1+,Boston,USA,"Bachelor’s degree required; master’s degree in public health, health services research, health policy, economics, epidemiology, or similar field preferred.",NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=efea13fb74bddab3&from=native,NA,research analyst,Data Analyst,1,Two or less years,United States,Min_Bsc
405,Oshadi,9/8/2020,7/8/2020,Data Assimilation Scientist,UC San Diego,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data assimilation methods, including ensemble-based, variational, and hybrid methods.",NA,San Diego,USA,NA,"$71,000 - $115,500",0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ffd575a44d1336e0&fccid=10b5a4abcc6bf067&vjs=3,NA,data assimilation scientist,Data Science,NA,Two or less years,United States,NA
406,Oshadi,9/8/2020,8/7/2020,Data Scientist I,USAA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leveraging predictive modeling, simulation and other techniques",4+,NA,USA,"Master's degree in Computer Science, Applied Mathematics, Quantitative Economics, Statistics, or related field",NA,0,0,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=161508ca3e3644bd&fccid=3a1edc2d763c4288&vjs=3,NA,data scientist i,Data Science,NA,Two or less years,United States,Min_Master
407,Oshadi,9/8/2020,NA,Decision Optimization Consultant,Pmsquare,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,knowladge of statistics,NA,NA,Sri Lanka,"Degree in Statistics, Mathematics, Operations research, Econometrics",NA,0,0,0,0,0,0,0,https://www.jobsdaily.lk/job/mathematics---statistics-graduates-daily-jobs-998,NA,decision optimization consultant,Unimportant,NA,Two or less years,Sri Lanka,Some Degree
