ID,Consultant,DateRetrieved,DatePublished,Job_title,Company,R,SAS,SPSS,Python,MAtlab,Scala,C#,MS Word,Ms Excel,OLE/DB,Ms Access,Ms PowerPoint,Spreadsheets,Data_visualization,Presentation_Skills,Communication,BigData,Data_warehouse,cloud_storage,Google_Cloud,AWS,Machine_Learning,Deep Learning,Computer_vision,Java,C++,C,Linux/Unix,SQL,NoSQL,RDBMS,Oracle,MySQL,PHP,Flash_Actionscript,SPL,web_design_and_development_tools,Wordpress,AI,Natural_Language_Processing(NLP),Microsoft Power BI,Google_Analytics,graphics_and_design_skills,Data_marketing,SEO,Content_Management,Tableau,D3,Alteryx,KNIME,Spotfire,Spark,S3,Redshift,DigitalOcean,Javascript,Kafka,Storm,Bash,Hadoop,Data_Pipelines,MPP_Platforms,Qlik,Pig,Hive,Tensorflow,Map/Reduce,Impala,Solr,Teradata,MongoDB,Elasticsearch,YOLO,agile execution,Data_management,pyspark,Data_mining,Data_science,Web_Analytic_tools,IOT,Numerical_Analysis,Economic,Finance_Knowledge,Investment_Knowledge,Problem_Solving,Korean_language,Bash\Linux Scripting,Knowledge_in,Experience,City,Location,Educational_qualifications,Salary,Team_Handling,Debtor_reconcilation,Payroll_management,Bayesian,Optimization,Bahasa Malaysia,English proficiency,URL,Search_Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Shashini,09/08/2020,05/08/2020,Junior Data Analyst,NTT DATA SINGAPORE PTE. LTD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Involved in providing ad hoc analysis, insights, and building and maintaining machine learning solutions",Not_mentioned,,Singapore,Not_mentioned,"$3,300",0,0,0,0,0,0,Not_mentioned,https://sg.jobsdb.com/job/Junior-Data-Analyst-96b7400fc32d983de523f731e2595dc5?from_url=https%3A%2F%2Fsg.jobsdb.com%2FJunior-Data-Analyst-jobs-in-Singapore%3Futm_campaign%3Ddynamic%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26gclid%3DCj0KCQjwvb75BRD1ARIsAP6Lcqty63m_z7wVndwYQbrX3IDW7vB3lrfMQY9sabQfCsQusoFEaW0Rq_UaAq0SEALw_wcB&sl=Singapore&sol_srt=50506061-1d6e-4ecf-ae30-43603c0d7790&sp=serp&sponsored=false&sq=Junior+Data+Analyst&sr=2&tk=bF4gIszLCudW4qAJQ3yn-YimRxas0R04bxLNN_xN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Shashini,09/08/2020,20/07/2020,Junior Data Analyst Trainee,BTFL PTE. LTD,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,Setting up ad-hoc systems for independent data warehouse,Not_mentioned,,Singapore,"Bachelor’s degree in data analytics, computer engineering and other related field",Not_mentioned,1,0,0,0,0,0,Not_mentioned,https://sg.jobsdb.com/job/SGUnited-Traineeship-18f45de1ee25ce72cdd370807a73d99b?from_url=https%3A%2F%2Fsg.jobsdb.com%2FJunior-Data-Analyst-jobs-in-Singapore%3Futm_campaign%3Ddynamic%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26gclid%3DCj0KCQjwvb75BRD1ARIsAP6Lcqty63m_z7wVndwYQbrX3IDW7vB3lrfMQY9sabQfCsQusoFEaW0Rq_UaAq0SEALw_wcB&sl=Singapore&sol_srt=50506061-1d6e-4ecf-ae30-43603c0d7790&sp=serp&sponsored=false&sq=Junior+Data+Analyst&sr=3&tk=bF4gIszLCudW4qAJQ3yn-YimRxas0R04bxLNN_xN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Shashini,09/08/2020,25/07/2020,Junior Data scientist,INTELLLEX HOLDINGS PRIVATE LIMITED,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"word embedding models, classification models, N-gram models, clustering models",Not_mentioned,,Singapore,"Graduated or graduating in calendar year 2019 or 2020 from ITEs, polytechnics, universities, or other educational institutions (e.g. private universities and overseas institutions); or
Graduated earlier from above institutions and completed National Service in 2019 or 2020.",Not_mentioned,1,0,0,0,0,0,Not_mentioned,https://sg.jobsdb.com/job/Junior-Data-Scientist-f3c8c7129054614b87cedade7abf6081?from_url=https%3A%2F%2Fsg.jobsdb.com%2Fj%3Fgclid%3DCj0KCQjwvb75BRD1ARIsAP6Lcqty63m_z7wVndwYQbrX3IDW7vB3lrfMQY9sabQfCsQusoFEaW0Rq_UaAq0SEALw_wcB%26l%3DSingapore%26p%3D2%26q%3DJunior%2BData%2BAnalyst%26surl%3D0%26tk%3DbF4gIszLCudW4qAJQ3yn-YimRxas0R04bxLNN_xN9%26utm_campaign%3Ddynamic%26utm_medium%3Dcpc%26utm_source%3Dgoogle&sl=Singapore&sol_srt=ad9a0933-566e-4c5e-9761-293b09d80d11&sp=serp&sponsored=false&sq=Junior+Data+Analyst&sr=14&tk=bF4gIszLCudW4qAJQ3yn-XVtVS9oNHcaDEAx9Xwn6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Shashini,09/08/2020,09/07/2020,Junior Data scientist,Lazada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Deep learning, reinforcement learning, transfer learning, explore & exploit algorithms",Not_mentioned,,Singapore,"Bachelor’s in Computer Science, Operations Research, Statistics, Mathematics, or equivalent fields.",Not_mentioned,1,0,0,0,1,0,Not_mentioned,https://sg.jobsdb.com/job/Junior-Data-Scientist-8abac93002ad4ab6a76a450f07d39b63?from_url=https%3A%2F%2Fsg.jobsdb.com%2Fj%3Fgclid%3DCj0KCQjwvb75BRD1ARIsAP6Lcqty63m_z7wVndwYQbrX3IDW7vB3lrfMQY9sabQfCsQusoFEaW0Rq_UaAq0SEALw_wcB%26l%3DSingapore%26p%3D2%26q%3DJunior%2BData%2BAnalyst%26surl%3D0%26tk%3DbF4gIszLCudW4qAJQ3yn-YimRxas0R04bxLNN_xN9%26utm_campaign%3Ddynamic%26utm_medium%3Dcpc%26utm_source%3Dgoogle&sl=Singapore&sol_srt=ad9a0933-566e-4c5e-9761-293b09d80d11&sp=serp&sponsored=false&sq=Junior+Data+Analyst&sr=15&tk=bF4gIszLCudW4qAJQ3yn-XVtVS9oNHcaDEAx9Xwn6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Shashini,11/08/2020,08/08/2020,Executive(Data Analyst),"National University of Singapore, Office of Human Resources",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Familiarity in enterprise systems such as PeopleSoft Campus solutions and SAP.,1 to 2,,Singapore,Recognised degree in computer science or related fields.,Not_mentioned,1,0,0,0,0,0,Not_mentioned,https://www.jobstreet.com.sg/en/job-search/data-analyst-jobs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Shashini,11/08/2020,20/07/2020,Data scientist,Serving Skill,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Knowledge of DB operations,2 to 6,Tokyo,Japan,B.Tech/B.E. in Any Specialization,Not_mentioned,1,0,0,0,0,0,Required,https://www.naukri.com/job-listings-data-scientist-r-spss-python-serving-skill-japan-2-to-6-years-300420901169?src=seo_srp&sid=15971688584937602&xp=1&px=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Shashini,11/08/2020,11/08/2020,Data scientist,IoTian Technologies (Pvt) Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"AI algorithms using ML,Deep Learning and Data Science techniques,M.Tech in Computers, Any Specialization, Electrical, Electronics/Telecommunication,Ph.D in Computers, Economics, Electrica",1 to 4,,Japan,"B.Tech/B.E. in Electrical, Electronics/Telecommunication, Computers",$ 60000 Per annum,1,0,0,0,0,0,Not_mentioned,https://www.naukri.com/job-listings-data-scientist-iotian-technologies-pvt-ltd-japan-1-to-4-years-250719004843?src=seo_srp&sid=15971688584937602&xp=3&px=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Shashini,11/08/2020,Not_mentioned,Data scientist,Price Tech,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Crawling technique,1+,Tokyo,Japan, Postgraduate degree in mathematical science,Not_mentioned,1,0,0,0,1,0,Highly required,https://www.gc-agent.com/robotjobjapan/job/469.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Shashini,11/08/2020,Not_mentioned,Data scientist,Indian IT Service Provider,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Text mining,3+,Tokyo,Japan,Not_mentioned,Not_mentioned,1,0,0,0,0,0,Required,https://www.gc-agent.com/robotjobjapan/job/335.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Shashini,11/08/2020,Not_mentioned,Data scientist,Google,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Julia,4+,Tokyo,Japan,Ph.D. degree in a quantitative discipline.,Not_mentioned,1,0,0,0,1,0,Not_mentioned,careers.google.com/jobs/results/114429621195154118-data-scientist-engineering/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Shashini,11/08/2020,11/08/2020,Lead Data Scientist,The Boston Consulting Group Inc,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Statistics (t-tests, ANOVA), variable reduction (FA, PCA), Segmentation/clustering techniques , Geographic cluster recognition and manipulation techniques, Predictive modeling: e.g. logistic regression, linear regression, Network analysis (location-allocation, travelling sales person, vehicle routing problem), Time series analysis: e.g. ARIMA, VAR, etc., Machine learning: e.g. LCA, Random Forest, neural networks, Spatio-temporal analysis, Time series analysis (ARIMA, VAR, etc.), Text mining & unstructured data analytics, Simulation: e.g. MC, dynamic, discrete event, Optimization: e.g. linear programming, heuristic",7+,Tokyo,Japan,"PhD or other Advanced degree required in a field linked to business analytics, statistics or geo-statistics, operations research, geography, applied mathematics, computer science, engineering, or related field",Not_mentioned,1,0,0,0,1,0,Required,"https://www.glassdoor.ie/Job/japan-junior-data-scientist-jobs-SRCH_IL.0,5_IN123_KO6,27.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Shashini,13/08/2020,29/07/2020,Junior Statistical Programmers,Everest Clinical Research,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Not_mentioned,Not_mentioned,Shanghai,China,"A Master’s degree in Statistics, Biostatistics, Bioinformatics, Computer Sciences, and Mathematics, or other relevant fields is required with previous experience of using SAS.",Not_mentioned,1,0,0,0,0,0,A College English Test (CET) 6 certificate is highly preferred.,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Shashini,13/08/2020,12/08/2020,Data Analyst,Disney+Hotstar,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Solid knowledge and hands-on experiences in statistics, data analysis, big data processing and parallel computing frameworks such as Hadoop and Spark",1+,Beijing,China,Bachelor degree or above,Not_mentioned,1,0,0,0,0,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Shashini,13/08/2020,08/08/2020,Data Analyst,Canva,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"optimising AARRR funnels, and building dashboards that effectively communicate results and outcomes",Not_mentioned,Beijing,China,Bachelor’s degree in a STEM area,Not_mentioned,1,0,0,0,1,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Shashini,13/08/2020,13/08/2020,Data Analyst,Bayer,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Knowledge in at least one of the following area: Bayesian deep learning, Probabilistic Graphical Network, Gaussian processes, MCMC and/or Deep Learning (RNN, GAN...)",2+,Shanghai,China,"PhD. in computer vision, machine learning, applied mathematics, computer science, with strong applied side",Not_mentioned,1,0,0,0,0,0,Required,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Shashini,13/08/2020,01/08/2020,Senior Statistical Programmer,Everest Clinical Research,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Clinical trial regulatory, ICH GCP, and CDISC requirements.",5,Shanghai,China,"A Master’s degree in Statistics, Biostatistics, Bioinformatics, Computer Sciences, Mathematics, or other relevant fields",Not_mentioned,1,0,0,0,0,0,A College English Test (CET) 6 certificate is highly preferred,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Shashini,13/08/2020,29/07/2020,Senior Statistical Programmer,Covance,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Knowledge in all aspects of clinical trials from initial study set-up to study completion.,5 to 8,Shanghai,China,Not_mentioned,Not_mentioned,1,0,0,0,1,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Shashini,13/08/2020,09/08/2020,Data scientist,Morning Star,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Experience with back-end XML, relational, and file-based databases (e.g. SQL, Postgres, Redshift, Netezza, HDFS),Familiarity with developing and deploying solutions using services in the Amazon AWS ecosystem (Lambda, EC2, RDS, EMR) is a plus.",3 to 5+,Shenzhen,China,"Master degree or above in engineering, computer science, statistics or related field is preferred",Not_mentioned,1,0,0,0,1,0,Required,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Shashini,13/08/2020,25/07/2020,Statistical prgrammer,Covance,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Not_mentioned,18 months to 5 yers,Dalian,China,"BSc in a computing, life science, mathematical or Statistical subject",Not_mentioned,1,0,0,0,0,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Shashini,13/08/2020,12/08/2020,Statistical prgrammer,Paraexel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0," Knowledge of SOPs/Guidelines, ICH-GCP, and any other applicable local and international regulations such as 21 CFR Part 11.",Not_mentioned,Chengdu,China, Educated to degree level in a relevant discipline ,Not_mentioned,1,0,0,0,0,0,Required,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Shashini,13/08/2020,12/08/2020,Senior Data Analyst,NIKE Inc,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0," Has an in-depth expertise in supply chain focused data including but not limiting to logistic, inventory, transportation, planning…etc.",5,Shanghai,China,"Bachelor's degree in Computer Science, Information Management, Statistics, Business, Economics, Marketing or a related field.",Not_mentioned,1,0,0,0,1,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Shashini,13/08/2020,03/08/2020,Data Analyst,Tik Tok,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"In-depth knowledge in statistics, prefer those with prior experience in growth, A/B testing, and statistical modeling",1 to 3,Shanghai,China,Not_mentioned,Not_mentioned,1,0,0,0,0,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Shashini,13/08/2020,03/08/2020,Data Analyst,ByteDance,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"In-depth knowledge in statistics, prefer those with prior experience in growth, A/B testing, and statistical modeling",1 to 3,Shanghai,China,Not_mentioned,Not_mentioned,1,0,0,0,0,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Shashini,13/08/2020,03/08/2020,Senior Data Analyst,Tik Tok,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"In-depth knowledge in statistics, prefer those with prior experience in growth, A/B testing, and statistical modeling",3+,Shanghai,China,Not_mentioned,Not_mentioned,1,0,0,0,0,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Shashini,13/08/2020,05/08/2020,Risk Analyst Data and Model Strategy,"PayPal, Inc",0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Strong expertise in experimental design techniques and experience applying those to real-world problems,3+,Shanghai,China,"Bachelors in Statistics, Business or Industrial Engineering or in lieu of degree four to five years of relevant experience.",Not_mentioned,1,0,0,0,0,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Shashini,13/08/2020,20/07/2020,"R&D Data Scientist (Machine learning, Data mining)",Siemens AG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"Deep Learning tools like - Pylearn2, Caffe, Theano, PyTorch",Not_mentioned,Saint Petersburg,Russia,Degree in mathematics and/or statistics,Not_mentioned,1,0,0,0,0,0,Required,"https://www.glassdoor.com/Job/russia-data-scientist-jobs-SRCH_IL.0,6_IN205_KO7,21.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Shashini,13/08/2020,01/08/2020,Risk Analyst Lead,"American International Group, Inc.",1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fundamental credit and hands-on experience in credit risk analytic.,5+,Shanghai,China,"Master's degree or Ph.D. in statistics, mathematics, physics, computer science, finance, or similar quantitative field",Not_mentioned,1,0,0,0,0,0,Not_mentioned,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30_IP2.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Shashini,13/08/2020,20/07/2020,"Senior Data Modeler, APAC Analytics CoE",Experian plc,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Retail Banking, Telecommunications, Insurance or other related industries.Data mining and Online banking development and implement experiences are preferred",5,Shanghai,China,"Bachelor degree in a quantitative discipline such as Statistics, Econometrics,Operations Research or Mathematics. Master’s degree is preferred.",Not_mentioned,1,0,0,0,0,0,Required,"https://www.glassdoor.com/Job/china-statistical-data-analyst-jobs-SRCH_IL.0,5_IN48_KO6,30_IP2.htm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
