ID,Consultant,URL,Duplicate/Unique,Search_Term,DateRetrieved,DatePublished,Job_Field,Job_title,Company,Knowledge_in,Minimum Experience in Years,City,Location,Educational_qualifications,Payment Frequency,Currency,Salary,English Needed,English proficiency description,Additional_languages,AI,Natural_Language_Processing(NLP),Data_Pipelines,Machine_Learning,Deep Learning,Computer_vision,Data_visualization,Data_warehouse,BigData,Data_management,Data_mining,Data_science,Bayesian,Optimization,Numerical_Analysis,IOT,Data_translation,R,SAS,SPSS,Python,MAtlab,Scala,C#,Java,C++,C,Bash,Tensorflow,pyspark,YOLO,MS Word,Ms Excel,Ms Access,Ms PowerPoint,Spreadsheets,Google_Analytics,Microsoft Power BI,Tableau,D3,Qlik,KNIME,Spotfire,Linux/Unix,OLE/DB,SQL,NoSQL,RDBMS,Oracle,MySQL,MongoDB,MPP_Platforms,SPL,Alteryx,Spark,Kafka,Hadoop,Pig,Hive,Map/Reduce,Impala,Storm,Google_Cloud,AWS,cloud_storage,S3,Redshift,DigitalOcean,Teradata,Solr,Elasticsearch,Presentation_Skills,Communication,Problem_Solving,Team_Handling,agile execution,Data_marketing,SEO,graphics_and_design_skills,Content_Management,Economic,Finance_Knowledge,Investment_Knowledge,Debtor_reconcilation,Payroll_management,Flash_Actionscript,web_design_and_development_tools,Wordpress,PHP,Javascript,Web_Analytic_tools
302,Theja,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=259&ac=0000000041&jc=0000889405&ec=0000000079&pg=applicant/vacancybyfunctionalarea.jsp,Unique,data science jobs in topjobs,11/12/2021,11/1/2021,Manufacturing,Assistant Manager - Group Risk & Control - Data Analytics,Brandix Apparels,Data-driven statistical methods; data mining; time-series analysis; and machine learning algorithms,4,Colombo,Sri Lanka,Bsc Degree in Statistics and a Professional Qualification in Finance,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
303,Theja,https://apply.jobadder.com/au3/1447/387673/ezgi7e4s52eufp6ij6x46i3boe?show=details,Unique,data science jobs in topjobs,11/12/2021,11/1/2021,Professional services,Data Analytics Consultant,MOQdigital Asia Pacific Pvt Ltd,How to implement data visualization solutions using Microsoft SQL Server Reporting Services (SSRS) and data movement solutions using SQL Server Integration Services or Azure Data Factory,3,Colombo,Sri Lnaka,Degree or equivalent in Information Systems; Computer Science ; Engineering or related field desirable,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Theja,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=3&ac=DEFZZZ&jc=0000893536&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,,11/12/2021,11/1/2021,Professional services,Data Engineera,Calcey Technologies (Pvt) Ltd,Data Lake and Data Warehouse,1,Colombo,Sri Lanka,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Theja,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=299&ac=0000000013&jc=0000887800&ec=0000000013&pg=applicant/vacancybyfunctionalarea.jsp,Unique,data science jobs in topjobs,11/12/2021,10/28/2021,Professional services,Tech Lead - Data Engineer,Smart Quest (pvt)ltd,SQL in SQL server;MySQL or Redshift and Web API's,5,Colombo,Sri Lanka,B.S./M.S. in Computer Science; Software Engineering or comparable field,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
306,Theja,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=306&ac=0000000041&jc=0000884699&ec=0000000079&pg=applicant/vacancybyfunctionalarea.jsp,Unique,data science jobs in topjobs,11/12/2021,10/21/2021,Manufacturing,Executive - Data Analytics,Brandix Apparel Limited,"Technology such as MS Office (Excel, PowerPoint, Outlook) and BI Tools; OHS field",2,Colombo,Sri Lanka,Bsc Degree in Statistics; Engineering; Business Administration; or any other relevant stream,NA,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
307,Theja,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=307&ac=0000000280&jc=0000884628&ec=0000000510&pg=applicant/vacancybyfunctionalarea.jsp,Unique,data science jobs in topjobs,11/12/2021,10/21/2021,Other,Data Engineer,Expolanka Freight (Pvt) Ltd,VB.Net ASP.NET Development; SQL database; SQL Query; XSLT and Xquery,2,Colombo,Sri Lanka,Degree in IT; Computer Science; Networking; Engineering or equivalent qualification,NA,NA,NA,0,NA,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Theja,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=278&ac=DEFZZZ&jc=0000888587&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,data science jobs in topjobs,11/12/2021,11/9/2021,Other,Data Analyst,Cargills Ceylon PLC,NA,1,Colombo,Sri Lanka,Degree in Business Analytics;Data Science; Statistics; Mathmatics,NA,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
309,Theja,"https://www.glassdoor.co.uk/job-listing/data-scientist-axa-JV_IC3294450_KO0,14_KE15,18.htm?jl=1007431254429&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",Unique,data science jobs in UK,11/12/2021,11/12/2021,Insurance,Data Scientist,AXA UK,Machine learning ;data science in general with demonstrable practical skills,2,Weybridge,United Kingdom,Degree in a mathematics related discipline or evidence of equivalent proficiency,NA,NA,NA,0,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Theja,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=274&ac=DEFZZZ&jc=0000889337&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,Unique,data science jobs in topjobs,11/12/2021,11/1/2021,Professional services,Junior Data Analyst,Uzabase Inc,Scraping frameworks such as Python; Web-Harvest,1,Colombo,Sri Lanka,Degree/HND in Computer Science;Artificial Intelligence/Passed finalist of CIMA;ACCA,Monthly,SLR,80000,1,Fluency in English-strong written and verbal skills,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
311,Theja,"https://www.glassdoor.co.uk/job-listing/data-scientist-harnham-JV_IC2671300_KO0,14_KE15,22.htm?jl=1007425875393&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",Unique,data science jobs in UK,11/12/2021,11/9/2021,Professional services,Data Scientist,Harnham,NA,NA,London,United Kingdom,NA,NA,GBP,60000-70000,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Theja,"https://www.glassdoor.co.uk/job-listing/data-scientist-ignite-digital-JV_IC3280589_KO0,14_KE15,29.htm?jl=1007429225791&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",Unique,data science jobs in UK,11/12/2021,11/11/2021,Professional services,Data Scientist,Ignite Digita,"machine learning, visualisation tools for data analysis, mathematical modelling.",2,Bristol,United Kingdom,"Degree with a mathematical, scientific, data science or engineering background is necessary with a Masters or PhD being highly desirable",NA,GBP,45000,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Theja,"https://www.glassdoor.co.uk/job-listing/data-scientist-lawrence-harvey-JV_IC2671300_KO0,14_KE15,30.htm?jl=1007429458091&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",Unique,data science jobs in UK,11/12/2021,11/11/2021,Information Technology,Data Scientist,Lawrence Harvey,NA,NA,London,United Kingdom,NA,Per Hour,GBP,56-69,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Theja,"https://www.glassdoor.co.uk/job-listing/data-science-engineer-draftkings-JV_IC2671300_KO0,21_KE22,32.htm?jl=1007431497000&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",Unique,data science jobs in UK,11/12/2021,11/12/2021,Information Technology,Data Science Engineering,DraftKings,Data science and statistical modelling principles will be considered an asset,NA,London,United Kingdom,"Bsc degree in Statistics; Data Science; Mathematics; Computer Science; Engineering, or related field",NA,NA,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Theja,"https://www.glassdoor.co.uk/job-listing/data-scientist-idex-consulting-JV_IC2671300_KO0,14_KE15,30.htm?jl=1007429221920&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",Unique,data science jobs in UK,11/12/2021,11/10/2021,Professional services,Data Scientist,IDEX Consulting,"Database and data lake systems; Power BI, Tableau or Qlik",NA,London,United Kingdom,NA,NA,GBP,60000-65000,0,NA,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
316,Janith,https://www.seek.com.au/job/54705128?type=promoted#searchRequestToken=960d011e-acbb-4d2b-b0ca-9637bd193b2e,Unique,data science jobs in australia,11/12/2021,11/3/2021,Information Technology,Data Scientist,PainChek Ltd,NA,5,Sydney,Australia,"University-level qualifications in Statistics, Mathematics, Computer Science",NA,NA,NA,1,Excellent written and verbal communication skills,NA,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Janith,https://www.seek.com.au/job/54802454?type=standard#searchRequestToken=960d011e-acbb-4d2b-b0ca-9637bd193b2e,Unique,data science jobs in australia,11/12/2021,11/9/2021,Information Technology,Data Analyst,Atos Australia,NA,NA,Sydney,Australia,NA,NA,NA,NA,1,Exceptional written and oral communication skills,NA,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Janith,https://www.seek.com.au/job/54723134?type=standout#searchRequestToken=960d011e-acbb-4d2b-b0ca-9637bd193b2e,Unique,data science jobs in australia,11/12/2021,11/4/2021,Professional services,Data Scientist,Woolworths Group,NA,NA,Sydney,Australia,"tertiary qualifications in Computer Science, Machine Learning, Data Science, Applied Statistics, or Mathematics",NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Janith,https://www.seek.com.au/job/54807552?type=standout#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/10/2021,Information Technology,Data Scientist,NAB,NA,NA,Melbourne,Australia,"bachelors degree in Statistics, Mathematics, Computer Science, Economics, Engineering; post graduate degree in Statistics, Mathematics, Computer Science, Economics, Engineering",NA,NA,NA,1,NA,NA,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Janith,https://www.seek.com.au/job/54805496?type=standard#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/10/2021,Professional services,Data Scientist,Department of Customer Services,NA,NA,Sydney,Australia,"Tertiary qualifications in Statistics, Mathematics, Social Science, Actuary, Engineering, Computer Science, Econometrics",Yearly,AUD,"141,351",1,Translate technical and complex information into plain English,NA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Janith,https://www.seek.com.au/job/54838252?type=standout#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/11/2021,Information Technology,Data Scientist,Edison Talent,NA,NA,Gold Coast,Australia,NA,NA,NA,NA,1,NA,NA,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Janith,https://www.seek.com.au/job/54798450?type=standard#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/9/2021,Information Technology,Data Scientist,Suncorp,NA,3,Melbourne,Australia,"Bachelor Degree in statistics, actuarial, engineering, maths, programming; Post graduate degree in relevant statistical or data science related area",NA,NA,NA,1,NA,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
323,Janith,https://www.seek.com.au/job/54749488?type=standout#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/6/2021,Insurance,Data Scientist,Auto & General,NA,NA,Brisbane,Australia,"Bachelor Degree qualified in data science, mathematics, actuarial studies",NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Janith,https://www.seek.com.au/job/54770879?type=standard#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/7/2021,Information Technology,Data Scientist,Humanised Group,NA,2,Brisbane,Australia,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Janith,https://www.seek.com.au/job/54816328?type=standout#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/9/2021,Information Technology,Data Scientist,DP World Australia,NA,NA,Sydney,Australia,"tertiary Quantitative degree such as Mathematics, Statistics, Engineering, Physics, Computer Science",NA,NA,NA,1,Good written skills,NA,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,Janith,https://www.seek.com.au/job/54838723?type=standard#searchRequestToken=b8ef18f5-741b-4a55-9ab7-ba8acd7f5cd7,Unique,data science jobs in australia,11/12/2021,11/11/2021,Information Technology,Data Scientist,Davidson,NA,NA,Brisbane,Australia,"Degree in a relevant discipline in Statistics, Machine Learning, Mathematics, Actuarial Studies, Computer Science, Economics",NA,NA,NA,1,NA,NA,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Janith,https://www.seek.com.au/job/54720112?type=standard#searchRequestToken=e3fe951d-6660-4230-91e1-af544fb7a457,Unique,data science jobs in australia,11/12/2021,11/5/2021,Information Technology,Data Scientist,Preacta Recruitment,NA,NA,Sydney,Australia,NA,Yearly,AUD,"160,000",1,NA,NA,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Janith,https://www.seek.com.au/job/54840923?type=standout#searchRequestToken=e3fe951d-6660-4230-91e1-af544fb7a457,Unique,data science jobs in australia,11/12/2021,11/11/2021,Information Technology,Data Scientist,Attribute Group,NA,NA,Sydney,Australia,NA,NA,NA,NA,1,NA,NA,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Janith,https://www.seek.com.au/job/54835599?type=standout#searchRequestToken=e3fe951d-6660-4230-91e1-af544fb7a457,Unique,data science jobs in australia,11/12/2021,11/11/2021,Information Technology,Data Scientist,NewyTechPeople,NA,2,Melbourne,Australia,"PhD in Data Science, Artificial Intelligence or Computer Science",NA,NA,NA,1,NA,NA,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Janith,https://www.seek.com.au/job/54742707?type=standout#searchRequestToken=118d0acc-705f-4319-a703-14b8077bfa58,Unique,data science jobs in australia,11/12/2021,11/5/2021,Health,Data Scientist,Bupa,NA,3,Melbourne,Australia,NA,NA,NA,NA,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Janith,https://www.seek.com.au/job/54692826?type=standout#searchRequestToken=c756c2e0-1e4e-4cd7-9aa9-2fb3624ed0a4,Unique,data science jobs in australia,11/12/2021,11/3/2021,Information Technology,Data Scientist,Seek,NA,NA,Melbourne,Australia,"Post graduate qualification in Physics, Mathematics, Bioinformatics, Computer Science",NA,NA,NA,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Janith,https://www.seek.com.au/job/54821239?type=standout#searchRequestToken=c756c2e0-1e4e-4cd7-9aa9-2fb3624ed0a4,Unique,data science jobs in australia,11/12/2021,11/10/2021,Information Technology,Senior Data Scientist,Brighte,NA,NA,Sydney,Australia,NA,NA,NA,NA,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Janith,https://www.seek.com.au/job/54737654?type=standout#searchRequestToken=32718570-07fb-442a-a247-fb297046230d,Unique,data science jobs in australia,11/12/2021,11/5/2021,Information Technology,Head of Data Science,Project Slipstream,NA,7,Sydney,Australia,NA,NA,NA,NA,1,NA,NA,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Janith,https://www.seek.com.au/job/54590786?type=promoted#searchRequestToken=66c64a22-24e1-48d3-b75a-5e892a70f35c,Unique,data science jobs in australia,11/12/2021,10/27/2021,Information Technology,Data Scientist,dashdot,NA,2,Sydney,Australia,"Undergraduate in data science, mathematics, statistics; Masters in data science, mathematics, statistics; PhD in data science, mathematics, statistics;",NA,NA,NA,1,NA,NA,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Janith,https://www.seek.com.au/job/54755352?type=standout#searchRequestToken=66c64a22-24e1-48d3-b75a-5e892a70f35c,Unique,data science jobs in australia,11/12/2021,11/4/2021,Information Technology,Data Science Lead,Lendi,NA,3,Sydney,Australia,NA,NA,NA,NA,1,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Janith,https://www.seek.com.au/job/54699653?type=standout#searchRequestToken=66c64a22-24e1-48d3-b75a-5e892a70f35c,Unique,data science jobs in australia,11/12/2021,11/3/2021,Information Technology,Junior Data Science,SYPAQ,NA,NA,Melbourne,Australia,"Engineering, Applied Science, Computer Science degree",NA,NA,NA,1,NA,NA,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
